order,id,date,time,title,url,visitCount,typedCount,transition
1456,26632,5/4/2024,19:51:48,la liga - Pesquisa Google,https://www.google.com/search?q=la+liga&oq=la+&gs_lcrp=EgZjaHJvbWUqDAgAECMYJxiABBiKBTIMCAAQIxgnGIAEGIoFMhIIARAuGEMYgwEYsQMYgAQYigUyBggCEEUYPDIGCAMQRRg8MgYIBBBFGEEyBggFEEUYOTIGCAYQRRg7MgYIBxBFGDsyBggIEEUYPDISCAkQLhhDGIMBGLEDGIAEGIoF0gEIMjU1MmowajeoAhSwAgE&client=ms-android-motorola-rvo3&sourceid=chrome-mobile&ie=UTF-8#sbfbu=1&pi=la%20liga,1,0,link
1457,26631,5/4/2024,19:11:55,la liga - Pesquisa Google,https://www.google.com/search?q=la+liga&oq=la+&gs_lcrp=EgZjaHJvbWUqDAgAECMYJxiABBiKBTIMCAAQIxgnGIAEGIoFMhIIARAuGEMYgwEYsQMYgAQYigUyBggCEEUYPDIGCAMQRRg8MgYIBBBFGEEyBggFEEUYOTIGCAYQRRg7MgYIBxBFGDsyBggIEEUYPDISCAkQLhhDGIMBGLEDGIAEGIoF0gEIMjU1MmowajeoAhSwAgE&client=ms-android-motorola-rvo3&sourceid=chrome-mobile&ie=UTF-8,2,0,generated
1458,26524,5/4/2024,19:11:46,abram na pagina 394 - Pesquisa Google,https://www.google.com/search?q=abram+na+pagina+394&oq=abram+na+pagina+394&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQIRifBdIBCTEwMDA4ajBqNKgCDrACAQ&client=ms-android-motorola-rvo3&sourceid=chrome-mobile&ie=UTF-8,2,0,link
1459,26523,5/4/2024,19:11:45,abram na pagina 394 - Pesquisa Google,https://www.google.com/search?q=abram+na+pagina+394&oq=abram+na+pagina+394&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQIRifBdIBCTEwMDA4ajBqNKgCDrACAQ&client=ms-android-motorola-rvo3&sourceid=chrome-mobile&ie=UTF-8#ip=1,1,0,reload
1460,1084,5/4/2024,18:49:39,Instagram,https://www.instagram.com/,121,18,typed
1461,26633,5/4/2024,18:17:02,Girona x Barcelona - Pesquisa Google,https://www.google.com/search?client=ms-android-motorola-rvo3&sca_esv=9fdca5576095e55b&sxsrf=ADLYWIKroUwOoSiInSpsXTebQ66Ixkqp4g:1714857391807&q=Girona+x+Barcelona&stick=H4sIAAAAAAAAAOMwe8S4iJFb4OWPe8JSMxgnrTl5jXEiI5dAcEF-UUmxb2JJcoZ7UX5pgVAiF09AYlFJZnJmQWJeSbFQoJA_lyiSSFixf0FBfl5qXomQDBc3koQQrxQ3F6d-rr5BcrFFcZKQBBcHXCWPFBcXB0gqoyy9REiKixVsoZCgFD8Xr366vqFhmUFVkYGhaTLPIlYh98yi_LxEhQoFp8Si5NQcIBsAx7bDiL0AAAA&ved=2ahUKEwiYhrfN9fSFAxXCF7kGHVqUDhoQ4fIBKAF6BAggEAo,2,0,link
1462,26633,5/4/2024,18:17:02,Girona x Barcelona - Pesquisa Google,https://www.google.com/search?client=ms-android-motorola-rvo3&sca_esv=9fdca5576095e55b&sxsrf=ADLYWIKroUwOoSiInSpsXTebQ66Ixkqp4g:1714857391807&q=Girona+x+Barcelona&stick=H4sIAAAAAAAAAOMwe8S4iJFb4OWPe8JSMxgnrTl5jXEiI5dAcEF-UUmxb2JJcoZ7UX5pgVAiF09AYlFJZnJmQWJeSbFQoJA_lyiSSFixf0FBfl5qXomQDBc3koQQrxQ3F6d-rr5BcrFFcZKQBBcHXCWPFBcXB0gqoyy9REiKixVsoZCgFD8Xr366vqFhmUFVkYGhaTLPIlYh98yi_LxEhQoFp8Si5NQcIBsAx7bDiL0AAAA&ved=2ahUKEwiYhrfN9fSFAxXCF7kGHVqUDhoQ4fIBKAF6BAggEAo,2,0,link
1463,26634,5/4/2024,18:16:58,la liga - Pesquisa Google,https://www.google.com/search?q=la+liga&oq=la+liga&gs_lcrp=EgZjaHJvbWUqBwgAEAAYjwIyBwgAEAAYjwIyEggBEC4YQxiDARixAxiABBiKBTINCAIQLhiDARixAxiABDINCAMQABiDARixAxiABDINCAQQABiDARixAxiABDISCAUQLhhDGIMBGLEDGIAEGIoFMg0IBhAAGIMBGLEDGIAEMg0IBxAuGIMBGLEDGIAEMg0ICBAAGIMBGLEDGIAEMg0ICRAAGIMBGLEDGIAEMg0IChAAGIMBGLEDGIAEMg0ICxAAGIMBGLEDGIAEMg0IDBAAGIMBGLEDGIAEMg8IDRAuGEMY1AIYgAQYigUyDQgOEAAYgwEYsQMYgATSAQgyMTE2ajBqOagCDrACAQ&client=ms-android-motorola-rvo3&sourceid=chrome-mobile&ie=UTF-8,2,0,generated
1464,26635,5/4/2024,18:16:46,la liga - Pesquisa Google,https://www.google.com/search?q=la+liga&oq=la+liga&gs_lcrp=EgZjaHJvbWUqBwgAEAAYjwIyBwgAEAAYjwIyEggBEC4YQxiDARixAxiABBiKBTINCAIQLhiDARixAxiABDINCAMQABiDARixAxiABDINCAQQABiDARixAxiABDISCAUQLhhDGIMBGLEDGIAEGIoFMg0IBhAAGIMBGLEDGIAEMg0IBxAuGIMBGLEDGIAEMg0ICBAAGIMBGLEDGIAEMg0ICRAAGIMBGLEDGIAEMg0IChAAGIMBGLEDGIAEMg0ICxAAGIMBGLEDGIAEMg0IDBAAGIMBGLEDGIAEMg8IDRAuGEMY1AIYgAQYigUyDQgOEAAYgwEYsQMYgATSAQgyMTE2ajBqOagCDrACAQ&client=ms-android-motorola-rvo3&sourceid=chrome-mobile&ie=UTF-8#wptab=si:ACC90nyZc0kQnwqEuA-yLPm2QDGaKhGaS4Z8p5LgAbzYfCuxHF9pI5HMbpRaboDlgYmSLxgtd4d9Lukea_lB4gZC_JJgW5v8zBQ802OTXppskvCjKAKjM92xLe_lueCUgCfq5LoiWHprUzS0DHqK20Fu5JmWBIhG_xEwic5n1m7SaqPBnIPVXO85HRLUtVeb4f6X24pN3fF5,1,0,link
1465,26634,5/4/2024,18:16:31,la liga - Pesquisa Google,https://www.google.com/search?q=la+liga&oq=la+liga&gs_lcrp=EgZjaHJvbWUqBwgAEAAYjwIyBwgAEAAYjwIyEggBEC4YQxiDARixAxiABBiKBTINCAIQLhiDARixAxiABDINCAMQABiDARixAxiABDINCAQQABiDARixAxiABDISCAUQLhhDGIMBGLEDGIAEGIoFMg0IBhAAGIMBGLEDGIAEMg0IBxAuGIMBGLEDGIAEMg0ICBAAGIMBGLEDGIAEMg0ICRAAGIMBGLEDGIAEMg0IChAAGIMBGLEDGIAEMg0ICxAAGIMBGLEDGIAEMg0IDBAAGIMBGLEDGIAEMg8IDRAuGEMY1AIYgAQYigUyDQgOEAAYgwEYsQMYgATSAQgyMTE2ajBqOagCDrACAQ&client=ms-android-motorola-rvo3&sourceid=chrome-mobile&ie=UTF-8,2,0,generated
1466,26636,5/4/2024,18:05:15,fluminense - Pesquisa Google,https://www.google.com/search?q=fluminense&client=ms-android-motorola-rvo3&sca_esv=9fdca5576095e55b&tbm=nws&sxsrf=ADLYWIKuflVl1y_76Jfsidz3KwLblo3j0A:1714856696585&story=Gj4SPEZsdW1pbmVuc2UgeCBBdGzDqXRpY28tTUcgcGVsYSBxdWludGEgcm9kYWRhIGRvIEJyYXNpbGVpcsOjbzIxCifBtuCsye7A6AvPrJ_NiKGfrZ4B3tihg8KVqpXzAaP8wL6jnqa3rwEQls3bxwsYBXICEAE&fcs=ACgqzedLO_wUe2U-HdNsFC-BMi_w-to2xA&sa=X&ved=2ahUKEwiy-fWB8_SFAxXOqJUCHffqDQEQ1-YGegQISBAD,3,0,reload
1467,26636,5/4/2024,18:05:11,fluminense - Pesquisa Google,https://www.google.com/search?q=fluminense&client=ms-android-motorola-rvo3&sca_esv=9fdca5576095e55b&tbm=nws&sxsrf=ADLYWIKuflVl1y_76Jfsidz3KwLblo3j0A:1714856696585&story=Gj4SPEZsdW1pbmVuc2UgeCBBdGzDqXRpY28tTUcgcGVsYSBxdWludGEgcm9kYWRhIGRvIEJyYXNpbGVpcsOjbzIxCifBtuCsye7A6AvPrJ_NiKGfrZ4B3tihg8KVqpXzAaP8wL6jnqa3rwEQls3bxwsYBXICEAE&fcs=ACgqzedLO_wUe2U-HdNsFC-BMi_w-to2xA&sa=X&ved=2ahUKEwiy-fWB8_SFAxXOqJUCHffqDQEQ1-YGegQISBAD,3,0,link
1468,26636,5/4/2024,18:05:11,fluminense - Pesquisa Google,https://www.google.com/search?q=fluminense&client=ms-android-motorola-rvo3&sca_esv=9fdca5576095e55b&tbm=nws&sxsrf=ADLYWIKuflVl1y_76Jfsidz3KwLblo3j0A:1714856696585&story=Gj4SPEZsdW1pbmVuc2UgeCBBdGzDqXRpY28tTUcgcGVsYSBxdWludGEgcm9kYWRhIGRvIEJyYXNpbGVpcsOjbzIxCifBtuCsye7A6AvPrJ_NiKGfrZ4B3tihg8KVqpXzAaP8wL6jnqa3rwEQls3bxwsYBXICEAE&fcs=ACgqzedLO_wUe2U-HdNsFC-BMi_w-to2xA&sa=X&ved=2ahUKEwiy-fWB8_SFAxXOqJUCHffqDQEQ1-YGegQISBAD,3,0,link
1469,26637,5/4/2024,18:04:55,fluminense - Pesquisa Google,https://www.google.com/search?gs_ssp=eJzj4tTP1TcwtMy1zDBg9OJKyynNzcxLzStOBQBNagdC&q=fluminense&oq=flumi&gs_lcrp=EgZjaHJvbWUqEggBEC4YQxiDARixAxiABBiKBTIGCAAQRRg5MhIIARAuGEMYgwEYsQMYgAQYigUyDQgCEAAYgwEYsQMYgAQyEAgDEAAYgwEYsQMYgAQYigUyBggEEAAYAzIHCAUQABiABDIHCAYQABiABDIMCAcQABhDGIAEGIoFMg0ICBAAGIMBGLEDGIAEMg0ICRAAGIMBGLEDGIAEMg0IChAAGIMBGLEDGIAEMgwICxAAGEMYgAQYigUyBggMEAAYAzIMCA0QABhDGIAEGIoF0gEIMjUwMWowajmoAg-wAgE&client=ms-android-motorola-rvo3&sourceid=chrome-mobile&ie=UTF-8,1,0,generated
1470,26638,5/4/2024,18:04:42,real madrid - Pesquisa Google,https://www.google.com/search?gs_ssp=eJzj4tDP1TcwyzEyMmD04i5KTcxRyE1MKcpMAQBJRQbP&q=real+madrid&oq=rea&gs_lcrp=EgZjaHJvbWUqDAgBEC4YJxiABBiKBTIPCAAQIxgnGOMCGIAEGIoFMgwIARAuGCcYgAQYigUyBggCEEUYPDIGCAMQRRg8MgYIBBBFGDkyBggFEEUYPTINCAYQABiDARixAxiABDINCAcQLhiDARixAxiABDIQCAgQABiDARixAxiABBiKBTINCAkQABiDARixAxiABNIBCDMxMDBqMGo3qAIUsAIB&client=ms-android-motorola-rvo3&sourceid=chrome-mobile&ie=UTF-8#sbfbu=1&pi=real%20madrid,1,0,link
1471,26639,5/4/2024,18:04:06,real madrid - Pesquisa Google,https://www.google.com/search?gs_ssp=eJzj4tDP1TcwyzEyMmD04i5KTcxRyE1MKcpMAQBJRQbP&q=real+madrid&oq=rea&gs_lcrp=EgZjaHJvbWUqDAgBEC4YJxiABBiKBTIPCAAQIxgnGOMCGIAEGIoFMgwIARAuGCcYgAQYigUyBggCEEUYPDIGCAMQRRg8MgYIBBBFGDkyBggFEEUYPTINCAYQABiDARixAxiABDINCAcQLhiDARixAxiABDIQCAgQABiDARixAxiABBiKBTINCAkQABiDARixAxiABNIBCDMxMDBqMGo3qAIUsAIB&client=ms-android-motorola-rvo3&sourceid=chrome-mobile&ie=UTF-8,1,0,generated
1472,26550,5/3/2024,22:58:16,Cursos Online - Sebrae,https://sebrae.com.br/sites/PortalSebrae/cursosonline,1,0,link
1473,26547,5/3/2024,22:58:14,sebrae - Pesquisa Google,https://www.google.com/search?q=sebrae&oq=sebrae&gs_lcrp=EgZjaHJvbWUyDwgAEEUYORixAxjJAxiABDIWCAEQLhiDARivARjHARiSAxixAxiABDIKCAIQABixAxiABDIKCAMQABixAxiABDINCAQQLhivARjHARiABDINCAUQABiDARixAxiABDINCAYQABiDARixAxiABDIGCAcQRRhB0gEIMTU1MWowajeoAgCwAgA&sourceid=chrome&ie=UTF-8,4,0,generated
1474,26548,5/3/2024,22:58:13,Portal Sebrae - Sebrae,https://sebrae.com.br/sites/PortalSebrae/,2,0,link
1475,26549,5/3/2024,22:58:05,Estudantes - Sebrae,https://sebrae.com.br/sites/PortalSebrae/educacaoempreendedora/estudantes,1,0,link
1476,26548,5/3/2024,22:57:46,Portal Sebrae - Sebrae,https://sebrae.com.br/sites/PortalSebrae/,2,0,link
1477,26547,5/3/2024,22:57:45,sebrae - Pesquisa Google,https://www.google.com/search?q=sebrae&oq=sebrae&gs_lcrp=EgZjaHJvbWUyDwgAEEUYORixAxjJAxiABDIWCAEQLhiDARivARjHARiSAxixAxiABDIKCAIQABixAxiABDIKCAMQABixAxiABDINCAQQLhivARjHARiABDINCAUQABiDARixAxiABDINCAYQABiDARixAxiABDIGCAcQRRhB0gEIMTU1MWowajeoAgCwAgA&sourceid=chrome&ie=UTF-8,4,0,link
1478,26547,5/3/2024,22:57:45,sebrae - Pesquisa Google,https://www.google.com/search?q=sebrae&oq=sebrae&gs_lcrp=EgZjaHJvbWUyDwgAEEUYORixAxjJAxiABDIWCAEQLhiDARivARjHARiSAxixAxiABDIKCAIQABixAxiABDIKCAMQABixAxiABDINCAQQLhivARjHARiABDINCAUQABiDARixAxiABDINCAYQABiDARixAxiABDIGCAcQRRhB0gEIMTU1MWowajeoAgCwAgA&sourceid=chrome&ie=UTF-8,4,0,link
1479,26547,5/3/2024,22:57:44,sebrae - Pesquisa Google,https://www.google.com/search?q=sebrae&oq=sebrae&gs_lcrp=EgZjaHJvbWUyDwgAEEUYORixAxjJAxiABDIWCAEQLhiDARivARjHARiSAxixAxiABDIKCAIQABixAxiABDIKCAMQABixAxiABDINCAQQLhivARjHARiABDINCAUQABiDARixAxiABDINCAYQABiDARixAxiABDIGCAcQRRhB0gEIMTU1MWowajeoAgCwAgA&sourceid=chrome&ie=UTF-8,4,0,generated
1480,84,5/3/2024,22:57:43,Caixa de entrada - mfbl93@gmail.com - Gmail,https://mail.google.com/mail/u/0/#inbox,882,0,link
1481,1084,5/3/2024,22:27:40,Instagram,https://www.instagram.com/,121,18,link
1482,1084,5/3/2024,22:27:40,Instagram,https://www.instagram.com/,121,18,link
1483,4387,5/3/2024,22:26:21,Instagram • Bate-papos,https://www.instagram.com/direct/t/121329005923484/,18,0,link
1484,3902,5/3/2024,22:26:20,Instagram • Bate-papos,https://www.instagram.com/direct/t/108502777216903/,18,0,link
1485,4387,5/3/2024,22:26:20,Instagram • Bate-papos,https://www.instagram.com/direct/t/121329005923484/,18,0,link
1486,26546,5/3/2024,22:18:15,yoshizo machida - Pesquisa Google,https://www.google.com/search?gs_ssp=eJzj4tLP1TcwzTIqS64yYPTir8wvzsisylfITUzOyExJBACHuQm6&q=yoshizo+machida&oq=yoshizo+m&gs_lcrp=EgZjaHJvbWUqCQgBEC4YExiABDIMCAAQABgTGOMCGIAEMgkIARAuGBMYgAQyBggCEEUYOTIJCAMQABgTGIAEMgkIBBAAGBMYgAQyCQgFEAAYExiABDIKCAYQABgTGBYYHjIKCAcQABiABBiiBNIBCDM3MDZqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,2,0,link
1487,26546,5/3/2024,22:18:15,yoshizo machida - Pesquisa Google,https://www.google.com/search?gs_ssp=eJzj4tLP1TcwzTIqS64yYPTir8wvzsisylfITUzOyExJBACHuQm6&q=yoshizo+machida&oq=yoshizo+m&gs_lcrp=EgZjaHJvbWUqCQgBEC4YExiABDIMCAAQABgTGOMCGIAEMgkIARAuGBMYgAQyBggCEEUYOTIJCAMQABgTGIAEMgkIBBAAGBMYgAQyCQgFEAAYExiABDIKCAYQABgTGBYYHjIKCAcQABiABBiiBNIBCDM3MDZqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,2,0,generated
1488,26545,5/3/2024,22:16:07,misopethamenos - Pesquisa Google,https://www.google.com/search?q=misopethamenos&oq=mesopheta+me&gs_lcrp=EgZjaHJvbWUqCQgBEAAYChiABDIGCAAQRRg5MgkIARAAGAoYgAQyCQgCEAAYChiABDIJCAMQABgKGIAEMgoIBBAAGIAEGKIEMgoIBRAAGIAEGKIE0gEINjY2MmowajeoAgCwAgA&sourceid=chrome&ie=UTF-8,2,0,link
1489,26545,5/3/2024,22:16:06,misopethamenos - Pesquisa Google,https://www.google.com/search?q=misopethamenos&oq=mesopheta+me&gs_lcrp=EgZjaHJvbWUqCQgBEAAYChiABDIGCAAQRRg5MgkIARAAGAoYgAQyCQgCEAAYChiABDIJCAMQABgKGIAEMgoIBBAAGIAEGKIEMgoIBRAAGIAEGKIE0gEINjY2MmowajeoAgCwAgA&sourceid=chrome&ie=UTF-8,2,0,generated
1490,26544,5/3/2024,22:14:56,oskar schindler - Pesquisa Google,https://www.google.com/search?gs_ssp=eJzj4tDP1TewzE7PMGD04s8vzk4sUihOzsjMS8lJLQIAczAJBw&q=oskar+schindler&oq=Oskar+Shi&gs_lcrp=EgZjaHJvbWUqDwgBEC4YChiDARixAxiABDIGCAAQRRg5Mg8IARAuGAoYgwEYsQMYgAQyDwgCEC4YChivARjHARiABDIJCAMQABgKGIAEMgkIBBAAGAoYgAQyCQgFEAAYChiABDIJCAYQABgKGIAEMgkIBxAAGAoYgAQyCQgIEAAYChiABNIBCDU3MzhqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,2,0,link
1491,26544,5/3/2024,22:14:55,oskar schindler - Pesquisa Google,https://www.google.com/search?gs_ssp=eJzj4tDP1TewzE7PMGD04s8vzk4sUihOzsjMS8lJLQIAczAJBw&q=oskar+schindler&oq=Oskar+Shi&gs_lcrp=EgZjaHJvbWUqDwgBEC4YChiDARixAxiABDIGCAAQRRg5Mg8IARAuGAoYgwEYsQMYgAQyDwgCEC4YChivARjHARiABDIJCAMQABgKGIAEMgkIBBAAGAoYgAQyCQgFEAAYChiABDIJCAYQABgKGIAEMgkIBxAAGAoYgAQyCQgIEAAYChiABNIBCDU3MzhqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,2,0,generated
1492,3902,5/3/2024,22:12:26,Instagram • Bate-papos,https://www.instagram.com/direct/t/108502777216903/,18,0,link
1493,26543,5/3/2024,22:12:17,Instagram • Bate-papos,https://www.instagram.com/p/C6gw7NxuL0q/,1,0,link
1494,3902,5/3/2024,22:12:15,Instagram • Bate-papos,https://www.instagram.com/direct/t/108502777216903/,18,0,link
1495,3518,5/3/2024,22:12:05,(3) Caixa de Entrada • Bate-papos,https://www.instagram.com/direct/t/6638008436278751/,51,0,link
1496,3511,5/3/2024,22:12:02,(1) Caixa de Entrada • Bate-papos,https://www.instagram.com/direct/t/6931833316869712/,41,0,link
1497,4357,5/3/2024,22:12:00,(1) Caixa de Entrada • Bate-papos,https://www.instagram.com/direct/t/119821696078427/,3,0,link
1498,4387,5/3/2024,22:11:57,Instagram • Bate-papos,https://www.instagram.com/direct/t/121329005923484/,18,0,link
1499,3518,5/3/2024,22:11:53,(3) Caixa de Entrada • Bate-papos,https://www.instagram.com/direct/t/6638008436278751/,51,0,link
1500,3902,5/3/2024,22:09:41,Instagram • Bate-papos,https://www.instagram.com/direct/t/108502777216903/,18,0,link
1501,1087,5/3/2024,22:09:39,(2) Caixa de Entrada • Bate-papos,https://www.instagram.com/direct/inbox/,47,0,link
1502,1084,5/3/2024,22:09:37,Instagram,https://www.instagram.com/,121,18,link
1503,26542,5/3/2024,22:09:29,"Dirija-se até uma Unidade da Justiça Eleitoral portando um ou mais dos seguintes documentos: RG, CPF e/ou comprovante de residência. 📍… | Instagram",https://www.instagram.com/reel/C6hhvSgppje/?igsh=MTV4YmRybWR6YzN6Nw%3D%3D,1,0,link
1504,26541,5/3/2024,22:09:29,Instagram,https://www.instagram.com/reel/C6hhvSgppje/?igsh=MTV4YmRybWR6YzN6Nw==,1,0,auto_toplevel
1505,26540,5/3/2024,22:02:52,Homenagem a Aristides de Sousa Mendes - YouTube,https://www.youtube.com/watch?v=Ist5qsui57M,1,0,link
1506,26539,5/3/2024,22:02:52,ARISTIDES DE SOUSA MENDES - O CÔNSUL DE BORDÉUS: Já em DVD - YouTube,https://www.youtube.com/watch?v=8A6qBP-5UKY,2,0,link
1507,26539,5/3/2024,22:00:33,ARISTIDES DE SOUSA MENDES - O CÔNSUL DE BORDÉUS: Já em DVD - YouTube,https://www.youtube.com/watch?v=8A6qBP-5UKY,2,0,link
1508,26538,5/3/2024,22:00:10,Aristides de Sousa Mendes - Pesquisa Google,https://www.google.com/search?q=Aristides+de+Sousa+Mendes&oq=Aristides+de+Sousa%C2%A0Mendes&gs_lcrp=EgZjaHJvbWUyDAgAEEUYORjjAhiABDIHCAEQLhiABDIHCAIQLhiABDIICAMQABgWGB4yCAgEEAAYFhgeMggIBRAAGBYYHjIICAYQABgWGB4yCAgHEAAYFhgeMggICBAAGBYYHjIICAkQABgWGB7SAQc1NzlqMGo3qAIIsAIB&sourceid=chrome&ie=UTF-8,2,0,link
1509,26538,5/3/2024,22:00:10,Aristides de Sousa Mendes - Pesquisa Google,https://www.google.com/search?q=Aristides+de+Sousa+Mendes&oq=Aristides+de+Sousa%C2%A0Mendes&gs_lcrp=EgZjaHJvbWUyDAgAEEUYORjjAhiABDIHCAEQLhiABDIHCAIQLhiABDIICAMQABgWGB4yCAgEEAAYFhgeMggIBRAAGBYYHjIICAYQABgWGB4yCAgHEAAYFhgeMggICBAAGBYYHjIICAkQABgWGB7SAQc1NzlqMGo3qAIIsAIB&sourceid=chrome&ie=UTF-8,2,0,generated
1510,373,5/3/2024,21:58:17,Caixa de entrada - mfbl93@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,508,0,link
1511,24199,5/3/2024,21:21:27,Galileu,https://revistagalileu.globo.com/,2,0,link
1512,26537,5/3/2024,21:21:24,galileu - Pesquisa Google,https://www.google.com/search?q=galileu&oq=galileu&gs_lcrp=EgZjaHJvbWUqDAgAECMYJxiABBiKBTIMCAAQIxgnGIAEGIoFMg0IARAuGNQCGLEDGIAEMgYIAhBFGEAyDQgDEC4Y1AIYsQMYgAQyDQgEEC4Y1AIYsQMYgAQyDQgFEC4YrwEYxwEYgAQyCggGEAAYsQMYgAQyCggHEAAYsQMYgASoAgCwAgA&sourceid=chrome&ie=UTF-8,1,0,generated
1513,26536,5/3/2024,21:20:41,"SENNA, 30 ANOS - YouTube",https://www.youtube.com/watch?v=pX8zUD9bcoc,1,0,link
1514,26535,5/3/2024,21:20:31,flavio gomes - YouTube,https://www.youtube.com/results?search_query=flavio+gomes,1,0,link
1515,173,5/3/2024,21:19:18,YouTube,https://www.youtube.com/,730,153,link
1516,26534,5/3/2024,21:18:22,LUIS ROBERTO E O CORPO DE SENNA APÓS MORTE do tricampeão mundial de F1 em Ímola-1994; assista relato - YouTube,https://www.youtube.com/shorts/9pC9aFEwsgI,1,0,link
1517,26532,5/3/2024,21:17:41,real madrid - Pesquisa Google,https://www.google.com/search?q=real+madrid&oq=real+madrid&gs_lcrp=EgZjaHJvbWUqDwgAECMYJxjjAhiABBiKBTIPCAAQIxgnGOMCGIAEGIoFMgwIARAuGCcYgAQYigUyBggCEEUYQDIKCAMQABixAxiABDIQCAQQABiDARixAxiABBiKBTIGCAUQRRg8MgYIBhBFGDwyBggHEEUYPNIBCDI0NzZqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,3,0,generated
1518,26533,5/3/2024,21:17:33,real madrid - Pesquisa Google,https://www.google.com/search?q=real+madrid&oq=real+madrid&gs_lcrp=EgZjaHJvbWUqDwgAECMYJxjjAhiABBiKBTIPCAAQIxgnGOMCGIAEGIoFMgwIARAuGCcYgAQYigUyBggCEEUYQDIKCAMQABixAxiABDIQCAQQABiDARixAxiABBiKBTIGCAUQRRg8MgYIBhBFGDwyBggHEEUYPNIBCDI0NzZqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8#sie=t;/m/06l22;2;/m/09gqx;nw;fp;1;;;,1,0,link
1519,26532,5/3/2024,21:17:13,real madrid - Pesquisa Google,https://www.google.com/search?q=real+madrid&oq=real+madrid&gs_lcrp=EgZjaHJvbWUqDwgAECMYJxjjAhiABBiKBTIPCAAQIxgnGOMCGIAEGIoFMgwIARAuGCcYgAQYigUyBggCEEUYQDIKCAMQABixAxiABDIQCAQQABiDARixAxiABBiKBTIGCAUQRRg8MgYIBhBFGDwyBggHEEUYPNIBCDI0NzZqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,3,0,link
1520,26532,5/3/2024,21:17:12,real madrid - Pesquisa Google,https://www.google.com/search?q=real+madrid&oq=real+madrid&gs_lcrp=EgZjaHJvbWUqDwgAECMYJxjjAhiABBiKBTIPCAAQIxgnGOMCGIAEGIoFMgwIARAuGCcYgAQYigUyBggCEEUYQDIKCAMQABixAxiABDIQCAQQABiDARixAxiABBiKBTIGCAUQRRg8MgYIBhBFGDwyBggHEEUYPNIBCDI0NzZqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,3,0,generated
1521,26531,5/3/2024,21:16:00,Casão Pod Tudo (cortes): Os atritos entre Senna e Reginaldo Leme #F1 #senna - YouTube,https://www.youtube.com/watch?v=Ae0OfOPFU_Y,1,0,link
1522,173,5/3/2024,21:10:51,YouTube,https://www.youtube.com/,730,153,link
1523,3754,5/3/2024,21:00:39,Real Madrid | ge,https://ge.globo.com/futebol/futebol-internacional/futebol-espanhol/times/real-madrid/,19,0,link
1524,26530,5/3/2024,21:00:13,"De saída do Cruzeiro, Paulo André afirma: ""Ronaldo foi maluco"" | Abre Aspas | ge",https://ge.globo.com/abre-aspas/noticia/2024/05/03/de-saida-do-cruzeiro-paulo-andre-afirma-ronaldo-foi-maluco.ghtml,2,0,link
1525,26530,5/3/2024,21:00:13,"De saída do Cruzeiro, Paulo André afirma: ""Ronaldo foi maluco"" | Abre Aspas | ge",https://ge.globo.com/abre-aspas/noticia/2024/05/03/de-saida-do-cruzeiro-paulo-andre-afirma-ronaldo-foi-maluco.ghtml,2,0,link
1526,26529,5/3/2024,21:00:09,"Milton Neves diz que abriu mão da fortuna, ataca desafetos e detalha golpe milionário: ""Incalculável"" | futebol | ge",https://ge.globo.com/sp/futebol/noticia/2024/05/02/milton-neves-diz-que-abriu-mao-da-fortuna-ataca-desafetos-e-detalha-golpe-milionario-incalculavel.ghtml,2,0,link
1527,26529,5/3/2024,21:00:08,"Milton Neves diz que abriu mão da fortuna, ataca desafetos e detalha golpe milionário: ""Incalculável"" | futebol | ge",https://ge.globo.com/sp/futebol/noticia/2024/05/02/milton-neves-diz-que-abriu-mao-da-fortuna-ataca-desafetos-e-detalha-golpe-milionario-incalculavel.ghtml,2,0,link
1528,170,5/3/2024,20:59:49,ge.globo - É esporte sempre,https://ge.globo.com/,85,2,link
1529,21,5/3/2024,20:56:59,g1 - O portal de notícias da Globo,https://g1.globo.com/,170,145,typed
1530,26528,5/3/2024,20:56:38,"Igor Guimarães REVELA quando se descobriu HOMOSSEXUAL: ""Gosto muito de ser gay"" - YouTube",https://www.youtube.com/watch?v=wcRpTBY9T94,1,0,link
1531,173,5/3/2024,20:56:24,YouTube,https://www.youtube.com/,730,153,link
1532,26527,5/3/2024,20:53:33,Senna: 30 Anos Sem Ele - YouTube,https://www.youtube.com/watch?v=hrYYVqrs3hg,1,0,link
1533,173,5/3/2024,20:49:12,YouTube,https://www.youtube.com/,730,153,link
1534,26526,5/3/2024,20:46:50,When Mercedes Almost Went Crazy - YouTube,https://www.youtube.com/watch?v=4urThHzMyro,1,0,link
1535,173,5/3/2024,20:46:11,YouTube,https://www.youtube.com/,730,153,link
